ruc,nombre,tipo,provincia,expediente,posicion_general,ingresos_ventas,ingresos_totales,activos,patrimonio,utilidad_neta,n_empleados,cod_segmento,ciiu_n1,ciiu_n6,ciiu_n1_desc,ciiu_n6_desc
0990140391001,FABRICA DE ELABORADOS DE MADERA CIA LTDA FADELMA,RESPONSABILIDAD LIMITADA,GUAYAS,20535,5980,6281510.73,6288010.73,1993352.30,69828.53,2444.13,46.00,4,C,C1610.01,INDUSTRIAS MANUFACTURERAS.,"ACTIVIDADES DE SECADO, ASERRADO, ACEPILLADURA Y MAQUINADO DE MADERA TABLEADO, DESCORTEZADO Y DESMENUZAMIENTO DE TRONCOS; OBTENCIÓN DE LANA DE MADERA, HARINA DE MADERA Y PARTÍCULAS DE MADERA; IMPREGNACIÓN Y TRATAMIENTO QUÍMICO DE LA MADERA CON AGENTES CONSERVANTES Y OTRAS SUSTANCIAS (MADERA PREPARADA O TRATADA)."
0992230096001,INMETSUR INDUSTRIA METALMECANICA S.A.,ANÓNIMA,GUAYAS,107001,5981,2547634.71,2547634.71,4203687.46,2792054.75,86322.59,68.00,3,F,F4390.20,CONSTRUCCIÓN.,ALQUILER DE GRÚAS CON OPERADOR Y OTROS EQUIPOS DE CONSTRUCCIÓN QUE NO PUEDEN ASIGNARSE A UN TIPO DE CONSTRUCCIÓN ESPECÍFICO CON OPERARIO.
0992794283001,LIDERZONAL S.A.,ANÓNIMA,GUAYAS,166930,5983,3297637.61,3297637.61,4086551.98,1475729.84,21326.79,18.00,3,G,G4719.00,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"VENTA AL POR MENOR DE GRAN VARIEDAD DE PRODUCTOS ENTRE LOS QUE NO PREDOMINAN LOS PRODUCTOS ALIMENTICIOS, LAS BEBIDAS O EL TABACO, ACTIVIDADES DE VENTA DE: PRENDAS DE VESTIR, MUEBLES, APARATOS, ARTÍCULOS DE FERRETERÍA, COSMÉTICOS, ARTÍCULOS DE JOYERÍA Y BISUTERÍA, JUGUETES, ARTÍCULOS DE DEPORTE, ETCÉTERA."
0993381924001,CENIFERR S.A.S.,SOCIEDAD POR ACCIONES SIMPLIFICADA,GUAYAS,348066,5985,2358214.39,2358214.39,5463589.36,241470.98,112694.52,15.00,3,E,E3600.01,"DISTRIBUCIÓN DE AGUA ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.","ACTIVIDADES DE CAPTACIÓN DE AGUA DE: RÍOS, LAGOS, POZOS, LLUVIA ETCÉTERA; PURIFICACIÓN DE AGUA PARA SU DISTRIBUCIÓN; TRATAMIENTO DE AGUA PARA USO INDUSTRIAL Y OTROS USOS; DISTRIBUCIÓN DE AGUA POR MEDIO DE: TUBERÍAS, CAMIONES (TANQUEROS) U OTROS MEDIOS, A USUARIOS RESIDENCIALES, COMERCIALES, INDUSTRIALES Y DE OTRO TIPO."
1793194748001,PGER ECUADOR S.A.S.,SOCIEDAD POR ACCIONES SIMPLIFICADA,PICHINCHA,742786,5989,4023778.01,4023778.01,4009459.70,101867.56,35546.71,4.00,3,B,B0910.01,EXPLOTACIÓN DE MINAS Y CANTERAS.,"ACTIVIDADES DE SERVICIOS DE EXTRACCIÓN DE PETRÓLEO Y GAS REALIZADAS A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATO: SONDEOS, EXPLORACIÓN (POR EJEMPLO: MÉTODOS TRADICIONALES DE PROSPECCIÓN, COMO OBSERVACIONES GEOLÓGICAS EN POSIBLES YACIMIENTOS); PERFORACIÓN DIRIGIDA Y REPERFORACIÓN; PERFORACIÓN INICIAL; ERECCIÓN, REPARACIÓN Y DESMANTELAMIENTO DE TORRES DE PERFORACIÓN, CEMENTACIÓN DE TUBOS DE ENCAMISADO DE LOS POZOS DE PETRÓLEO Y GAS, BOMBEO, TAPONAMIENTO Y ABANDONO DE POZOS, ETCÉTERA; LICUEFACCIÓN Y REGASIFICACIÓN DE GAS NATURAL PARA SU TRANSPORTE, REALIZADAS EN EL LUGAR DE EXTRACCIÓN; DRENAJE Y BOMBEO."
1792199689001,CEPAPRODUCCION CIA. LTDA.,RESPONSABILIDAD LIMITADA,PICHINCHA,162787,5990,4895347.77,4926602.10,2517015.75,1741338.47,104709.14,102.00,3,A,A0150.00,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.","EXPLOTACIÓN MIXTA DE CULTIVOS Y ANIMALES SIN ESPECIALIZACIÓN EN NINGUNA DE LAS ACTIVIDADES. EL TAMAÑO DEL CONJUNTO DE LA EXPLOTACIÓN AGRÍCOLA NO ES UN FACTOR DETERMINANTE. SI EL CULTIVO DE PRODUCTOS AGRÍCOLAS O LA CRÍA DE ANIMALES REPRESENTAN EN UNA UNIDAD DETERMINADA UNA PROPORCIÓN IGUAL O SUPERIOR AL 66% DE LOS MÁRGENES BRUTOS CORRIENTES, LA ACTIVIDAD MIXTA NO DEBE CLASIFICARSE EN ESTA CLASE, SINO ENTRE LOS CULTIVOS O LAS ACTIVIDADES DE CRÍA DE ANIMALES."
0992675071001,CRONOCAMPUS S.A.,ANÓNIMA,GUAYAS,61341,5991,4430286.58,4430286.58,3130505.99,1289564.32,150000.00,22.00,3,G,G4630.95,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"VENTA AL POR MAYOR DE BEBIDAS ALCOHÓLICAS, INCLUSO EL ENVASADO DE VINO A GRANEL SIN TRANSFORMACIÓN."
0991269010001,PORCONECU PORCIONES CONTROLADAS ECUATORIANAS S.A.,ANÓNIMA,GUAYAS,67279,5992,2650413.36,2651533.37,4928518.41,849996.33,53156.58,49.00,3,C,C2220.93,INDUSTRIAS MANUFACTURERAS.,FABRICACIÓN DE ARTÍCULOS DE PLÁSTICO PARA OFICINA Y USO ESCOLAR.
0992255714001,EXAMASA S.A.,ANÓNIMA,GUAYAS,108832,5993,5656749.76,5656749.76,2059100.26,1197120.41,875290.33,239.00,4,G,G4630.12,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS."
1790395405001,QUEMCO C LTDA,RESPONSABILIDAD LIMITADA,PICHINCHA,14045,5995,3425022.10,3425022.10,3815481.60,1805137.86,45032.13,15.00,3,G,G4659.22,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,VENTA AL POR MAYOR DE MAQUINARÍA PARA LA MINERÍA Y CONSTRUCCIÓN; INCLUYE PARTES Y PIEZAS.
0993149675001,COMJAESC S.A.,ANÓNIMA,GUAYAS,721191,5997,7055576.52,7055576.52,1279053.70,53514.41,5119.58,31.00,4,G,G4711.02,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"VENTA AL POR MENOR DE GRAN VARIEDAD DE PRODUCTOS EN SUPERMERCADOS, ENTRE LOS QUE PREDOMINAN, LOS PRODUCTOS ALIMENTICIOS, LAS BEBIDAS O EL TABACO, COMO PRODUCTOS DE PRIMERA NECESIDAD Y VARIOS OTROS TIPOS DE PRODUCTOS, COMO PRENDAS DE VESTIR, MUEBLES, APARATOS, ARTÍCULOS DE FERRETERÍA, COSMÉTICOS, ETCÉTERA."
1792066921001,GENECOM CIA. LTDA.,RESPONSABILIDAD LIMITADA,PICHINCHA,157067,5998,4475216.36,4684380.25,2798367.76,1955677.58,63267.06,24.00,3,G,G4649.22,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"VENTA AL POR MAYOR DE PRODUCTOS FARMACÉUTICOS, INCLUSO VETERINARIOS."
0190326071001,COMBUSDER CIA. LTDA.,RESPONSABILIDAD LIMITADA,AZUAY,33188,6001,6770471.34,6779536.66,1246468.95,725326.92,33047.55,14.00,4,G,G4730.01,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,VENTA AL POR MENOR DE COMBUSTIBLES PARA VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS EN ESTABLECIMIENTOS ESPECIALIZADOS.
1791395379001,INDUSTRIAL TEXTILESTORNASOL CIA. LTDA.,RESPONSABILIDAD LIMITADA,PICHINCHA,54761,6002,2434566.72,2434566.72,4102294.90,3211018.59,46039.93,29.00,3,C,C1312.01,INDUSTRIAS MANUFACTURERAS.,"FABRICACIÓN DE TEJIDOS (TELAS) ANCHOS DE ALGODÓN, LANA CARDADA, LANA PEINADA O SEDA, INCLUIDOS LOS FABRICADOS A PARTIR DE MEZCLAS O DE HILADOS SINTÉTICOS O ARTIFICIALES."
1791220668001,INGENIERIA DE REFRIGERACION INFRI CIA. LTDA.,RESPONSABILIDAD LIMITADA,PICHINCHA,50907,6003,4381325.36,4381325.36,3241857.85,1101582.68,65383.57,33.00,3,C,C2819.11,INDUSTRIAS MANUFACTURERAS.,"FABRICACIÓN DE EQUIPO INDUSTRIAL DE REFRIGERACIÓN O DE CONGELACIÓN, INCLUIDOS CONJUNTOS MONTADOS DE COMPONENTES PRINCIPALES."
0993397987001,FOOD TESTING SOLUTIONS ECUADOR S.A.,ANÓNIMA,GUAYAS,759200,6004,4610247.18,4610247.18,3129292.12,874171.47,482711.63,87.00,3,M,M7120.13,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.","ACTIVIDADES DE ENSAYOS EN EL CAMPO DE LA HIGIENE ALIMENTARIA, INCLUIDAS ACTIVIDADES DE ENSAYO Y CONTROL VETERINARIO EN RELACIÓN CON LA PRODUCCIÓN DE ALIMENTOS."
1793208077001,RADIAL ECUADOR RADEC S.A.S.,SOCIEDAD POR ACCIONES SIMPLIFICADA,PICHINCHA,751075,6005,4557657.47,4557657.47,4156170.49,-1423590.91,-1426008.90,5.00,3,G,G4610.06,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"INTERMEDIARIOS DEL COMERCIO DE TEXTILES, PRENDAS DE VESTIR, PELETERÍA, CALZADO Y ARTÍCULOS DE CUERO."
1792076382001,AGROCOMERCIAL GLOCLAFACE CIA. LTDA.,RESPONSABILIDAD LIMITADA,PICHINCHA,157479,6006,7162399.10,7162399.10,1051045.67,320628.98,118401.10,4.00,4,G,G4630.31,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,VENTA AL POR MAYOR DE CARNE Y PRODUCTOS CÁRNICOS (INCLUIDAS LAS AVES DE CORRAL).
0992315016001,FLAMONTI CIA. LTDA.,RESPONSABILIDAD LIMITADA,GUAYAS,112959,6007,3279197.97,3279197.97,4244437.60,1066690.31,164797.81,4.00,3,H,H5224.00,TRANSPORTE Y ALMACENAMIENTO.,"CARGA Y DESCARGA DE MERCANCÍAS Y EQUIPAJE, INDEPENDIENTEMENTE DEL MODO DE TRANSPORTE UTILIZADO, ESTIBA Y DESESTIBA, INCLUYE CARGA Y DESCARGA DE VAGONES FERROVIARIOS DE CARGA."
1793080928001,SIERRABLUE S.A.S. B.I.C.,SOCIEDAD POR ACCIONES SIMPLIFICADA,PICHINCHA,730841,6008,5209681.49,5209681.49,2489855.97,1083978.01,2066.72,38.00,4,A,A0163.01,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.","ACTIVIDADES DE PREPARACIÓN DE LA COSECHA PARA SU COMERCIALIZACIÓN EN LOS MERCADOS PRIMARIOS: LIMPIEZA, RECORTE, CLASIFICACIÓN, DESINFECCIÓN, EMPACADO POSCOSECHA, ENCERADO DE FRUTAS."
0992752998001,BOLD TECHNOLOGIES LEADED - ECUADOR CIA. LTDA. BTECUADED,RESPONSABILIDAD LIMITADA,GUAYAS,145612,6010,3601375.11,3602704.44,4120663.32,667621.34,222719.95,17.00,3,G,G4649.24,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"VENTA AL POR MAYOR DE INSTRUMENTOS, MATERIALES MÉDICOS Y QUIRÚRGICOS, DENTALES Y ARTÍCULOS ORTOPÉDICOS."
0992895756001,REPRESENTACION EL MUNDO MUSICAL ELMUNDSISA S.A.,ANÓNIMA,GUAYAS,183053,6011,2441904.38,2441904.38,4935584.72,1213644.11,51206.83,37.00,3,G,G4649.99,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"VENTA AL POR MAYOR DE OTROS ARTÍCULOS DE USO DOMESTICO: JUEGOS Y JUGUETES, INSTRUMENTOS MUSICALES Y PARTITURAS, ETCÉTERA."
1791434390001,AVIAUTO REPRESENTACIONES INTERNACIONALES S.A.,ANÓNIMA,PICHINCHA,87754,6013,3250347.41,3302771.87,4157270.95,1309178.49,91504.16,45.00,3,G,G4663.12,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"VENTA AL POR MAYOR DE PINTURA, BARNICES Y LACAS."
0993388168001,FRUIT-TRADE CO. S.A.S.,SOCIEDAD POR ACCIONES SIMPLIFICADA,GUAYAS,754329,6014,7938279.00,7938279.00,468120.54,10045.67,22.58,5.00,4,G,G4630.11,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,VENTA AL POR MAYOR DE BANANO Y PLÁTANO.
0992144688001,MARKECSA S.A.,ANÓNIMA,GUAYAS,102402,6018,4170841.15,4170841.15,3101594.98,1810961.44,218695.48,24.00,3,C,C1079.11,INDUSTRIAS MANUFACTURERAS.,"ACTIVIDADES DE DESCAFEINADO, TOSTADO Y ELABORACIÓN DE PRODUCTOS DE CAFÉ: CAFÉ MOLIDO, CAFÉ INSTANTÁNEO (SOLUBLE), EXTRACTOS Y CONCENTRADOS DE CAFÉ."
0991367152001,NAVARONE S.A.,ANÓNIMA,GUAYAS,76651,6019,5954523.43,5954523.43,2238453.20,59362.87,4562.29,35.00,4,A,A0321.02,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.","EXPLOTACIÓN DE CRIADEROS DE CAMARONES (CAMARONERAS), CRIADEROS DE LARVAS  DE CAMARÓN (LABORATORIOS DE LARVAS DE CAMARÓN)."
1792993334001,EL AUTOMOVIL JAPONES AUTOJAPONES CIA.LTDA.,RESPONSABILIDAD LIMITADA,PICHINCHA,723648,6024,5663459.37,5671914.00,1998223.88,1216467.65,46479.59,59.00,4,G,G4530.00,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"VENTA DE TODO TIPO DE PARTES, COMPONENTES, SUMINISTROS, HERRAMIENTAS Y ACCESORIOS PARA VEHÍCULOS AUTOMOTORES COMO: NEUMÁTICOS (LLANTAS), CÁMARAS DE AIRE PARA NEUMÁTICOS (TUBOS). INCLUYE BUJÍAS, BATERÍAS, EQUIPO DE ILUMINACIÓN PARTES Y PIEZAS ELÉCTRICAS."
0991182136001,ARIRANG S.A.,ANÓNIMA,GUAYAS,65798,6027,5731870.62,5731870.62,2256644.53,455889.21,108774.51,28.00,4,A,A0321.02,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.","EXPLOTACIÓN DE CRIADEROS DE CAMARONES (CAMARONERAS), CRIADEROS DE LARVAS  DE CAMARÓN (LABORATORIOS DE LARVAS DE CAMARÓN)."
1792093384001,AGRIVALDANI S.A.,ANÓNIMA,PICHINCHA,157668,6028,5563023.38,5604632.38,2146968.13,1063918.01,114633.99,195.00,4,A,A0161.01,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.","ACTIVIDADES DE ACONDICIONAMIENTO Y MANTENIMIENTO DE TERRENOS PARA USOS AGRÍCOLAS: PLANTACIÓN O SIEMBRA DE CULTIVOS Y COSECHA, PODA DE ÁRBOLES FRUTALES Y VIÑAS, TRANSPLANTE DE ARROZ Y ENTRESACADO DE REMOLACHA."
1790499693001,IRVIX SA,ANÓNIMA,PICHINCHA,7858,6030,4476008.43,4556089.54,3014391.38,1320099.81,159574.08,29.00,3,G,G4690.00,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,VENTA AL POR MAYOR DE DIVERSOS PRODUCTOS SIN ESPECIALIZACIÓN.
0991428798001,FERTIAGRO S.A.,ANÓNIMA,GUAYAS,80130,6032,3942056.44,3950328.99,3767257.41,681398.60,407531.57,22.00,3,A,A0321.02,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.","EXPLOTACIÓN DE CRIADEROS DE CAMARONES (CAMARONERAS), CRIADEROS DE LARVAS  DE CAMARÓN (LABORATORIOS DE LARVAS DE CAMARÓN)."
1792503558001,INDUSTRIAL SALES & SERVICES COOTERSINDSALE CIA. LTDA.,RESPONSABILIDAD LIMITADA,PICHINCHA,178095,6033,5115631.31,5115631.31,2582620.00,959112.69,165168.74,96.00,4,C,C3314.03,INDUSTRIAS MANUFACTURERAS.,SERVICIOS DE REPARACIÓN Y MANTENIMIENTO DE EQUIPO DE ILUMINACIÓN (ALUMBRADO) ELÉCTRICO A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATO.
1792815770001,VAOSGROUP S.A.,ANÓNIMA,GUAYAS,715209,6034,6101945.35,6165303.65,1912156.40,432989.13,229043.33,220.00,4,N,N8211.00,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,"ACTIVIDADES DE PRESTACIÓN DE UNA SERIE DE SERVICIOS ADMINISTRATIVOS DE OFICINA CORRIENTES, COMO RECEPCIÓN, PLANIFICACIÓN FINANCIERA, FACTURACIÓN Y REGISTRO, PERSONAL Y DISTRIBUCIÓN FÍSICA (SERVICIOS DE MENSAJERÍA) Y LOGÍSTICA, A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATO."
0992622040001,NIMRI S.A.,ANÓNIMA,GUAYAS,134307,6035,3608948.38,3610223.92,3468002.52,2063172.84,-456537.22,68.00,3,C,C1410.02,INDUSTRIAS MANUFACTURERAS.,"FABRICACIÓN DE PRENDAS DE VESTIR DE TELAS TEJIDAS, DE PUNTO Y GANCHILLO, DE TELAS NO TEJIDAS, ENTRE OTRAS, PARA HOMBRES, MUJERES, NIÑOS Y BEBES: ABRIGOS, TRAJES, CONJUNTOS, CHAQUETAS, PANTALONES, FALDAS, CALENTADORES, TRAJES DE BAÑO, ROPA DE ESQUÍ, UNIFORMES, CAMISAS, CAMISETAS, ETCÉTERA."
1790703657001,AUTOMUNDIAL ECUADOR S.A.,ANÓNIMA,PICHINCHA,45220,6037,4152272.11,4177370.08,3651913.93,479728.40,-91766.60,43.00,3,G,G4520.02,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"MANTENIMIENTO Y REPARACIÓN, INSTALACIÓN, CAMBIO DE NEUMÁTICOS (LLANTAS) Y TUBOS (VULCANIZADORAS)."
1792101484001,AGRINOVA SCIENCE ECUADOR S.A.,ANÓNIMA,PICHINCHA,158509,6038,4145220.50,4154718.15,3660133.80,474924.97,194703.04,33.00,3,N,N8130.11,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,"PLANTACIÓN, CUIDADO Y MANTENIMIENTO DE PARQUES Y JARDINES PARA: VIVIENDAS CON JARDÍN DE USO PRIVADO O COMUNITARIO, EDIFICIOS PÚBLICOS Y SEMIPÚBLICOS (HOSPITALES, ESCUELAS, EDIFICIOS ADMINISTRATIVOS, IGLESIAS, ETCÉTERA), EDIFICIOS INDUSTRIALES Y COMERCIALES."
0190150259001,UNIDAD EDUCATIVA SANTANA UNESA S.A.,ANÓNIMA,AZUAY,6364,6039,3535124.60,3535124.60,4239796.11,391669.03,143058.96,125.00,3,P,P8521.01,ENSEÑANZA.,"EDUCACIÓN SECUNDARIA (COMPRENDE SEIS AÑOS DE EDUCACIÓN A CONTINUACIÓN DE LA EDUCACIÓN PRIMARIA, DESDE OCTAVO DE BÁSICA HASTA TERCERO DE BACHILLERATO, CURSANDO UN TRONCO COMÚN DE ASIGNATURAS GENERALES, OPTANDO POR UN BACHILLERATO EN CIENCIAS O TÉCNICO. LA EDUCACIÓN PUEDE SER PROVISTA EN SALONES DE CLASES O A TRAVÉS DE RADIO, TELEVISIÓN, INTERNET, CORRESPONDENCIA O EN EL HOGAR."
0992113553001,"MADETEC, MADERERA TECNICA S.A.",ANÓNIMA,GUAYAS,100395,6040,2253389.11,2253389.11,5442055.78,287347.03,22480.60,51.00,3,C,C3100.01,INDUSTRIAS MANUFACTURERAS.,"FABRICACIÓN DE MUEBLES DE MADERA Y SUS PARTES: PARA EL HOGAR, OFICINAS, TALLERES, HOTELES, RESTAURANTES, IGLESIAS, ESCUELAS, MUEBLES ESPECIALES PARA LOCALES COMERCIALES, MUEBLES PARA MÁQUINAS DE COSER, TELEVISIONES, ETCÉTERA."
1790263061001,COMPANIA ECUATORIANA DE PRODUCTOS PARA EL ASEO CEDEPPA C.L.,RESPONSABILIDAD LIMITADA,PICHINCHA,12797,6044,3279500.24,3279500.24,3646496.00,2298666.85,204279.86,32.00,3,C,C3290.32,INDUSTRIAS MANUFACTURERAS.,"FABRICACIÓN DE ESCOBAS Y CEPILLOS, INCLUIDOS CEPILLOS QUE FORMAN PARTE DE MÁQUINAS, BARREDORAS, MOPAS Y PLUMEROS MECÁNICOS MANUALES, BROCHAS, ALMOHADILLAS Y RODILLOS PARA PINTAR, ESCOBILLAS DE GOMA Y OTROS CEPILLAS, ESCOBAS, CEPILLOS DE CALZADO Y DE ROPA, ETCÉTERA."
1792331005001,BRAND BUILDING ADCREA CIA. LTDA.,RESPONSABILIDAD LIMITADA,PICHINCHA,140536,6046,5523529.22,5559640.67,2576801.79,49280.99,48285.06,105.00,4,M,M7310.01,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.","CREACIÓN E INSERCIÓN DE ANUNCIOS EN PERIÓDICOS, REVISTAS, PROGRAMAS DE RADIO Y DE TELEVISIÓN, INTERNET Y OTROS MEDIOS DE DIFUSIÓN."
0990289662001,INDUSTRIAS LACTEAS CHIMBORAZO CIA LTDA INLECHE,RESPONSABILIDAD LIMITADA,GUAYAS,23014,6047,4413990.21,4476032.59,4029473.86,-1000177.21,-971513.28,60.00,3,C,C1050.01,INDUSTRIAS MANUFACTURERAS.,"ELABORACIÓN DE LECHE FRESCA LÍQUIDA, CREMA DE LECHE LIQUIDA, BEBIDAS A BASE DE LECHE, YOGURT, INCLUSO CASEÍNA O LACTOSA, PASTEURIZADA, ESTERILIZADA, HOMOGENEIZADA Y/O TRATADA A ALTAS TEMPERATURAS."
0190168417001,SEÑALEX CIA. LTDA.,RESPONSABILIDAD LIMITADA,AZUAY,6849,6048,3241586.94,3553423.84,4130304.21,1237526.13,22795.53,63.00,3,M,M7310.02,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.","CREACIÓN Y COLOCACIÓN DE ANUNCIOS DE PUBLICIDAD AL AIRE LIBRE EN: CARTELES, TABLEROS, BOLETINES Y CARTELERAS, DECORACIÓN DE ESCAPARATES, DISEÑO DE SALAS DE EXHIBICIÓN, COLOCACIÓN DE ANUNCIOS EN AUTOMÓVILES Y BUSES, ACTIVIDADES DE PERIFONEO, ETCÉTERA."
0992263490001,EDIPLARQCOMPANY S.A.,ANÓNIMA,GUAYAS,109388,6051,5765113.24,5765113.24,2269091.72,248138.72,101191.54,31.00,4,F,F4100.10,CONSTRUCCIÓN.,"CONSTRUCCIÓN DE TODO TIPO DE EDIFICIOS RESIDENCIALES: CASAS FAMILIARES INDIVIDUALES, EDIFICIOS MULTIFAMILIARES, INCLUSO EDIFICIOS DE ALTURAS ELEVADAS, VIVIENDAS PARA ANCIANATOS, CASAS PARA BENEFICENCIA, ORFANATOS, CÁRCELES, CUARTELES, CONVENTOS, CASAS RELIGIOSAS. INCLUYE REMODELACIÓN, RENOVACIÓN O REHABILITACIÓN DE ESTRUCTURAS EXISTENTES."
0991283765001,DEPOSITO CENTRALIZADO DE COMPENSACION Y LIQUIDACION DE VALORES DECEVALE S.A.,ANÓNIMA,GUAYAS,70246,6052,2209605.29,2757160.02,4233032.69,3171666.25,479865.23,43.00,3,K,K6612.01,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,ACTIVIDADES DE OFICINAS DE CAMBIO.
0993379123001,TRANSPORTES DE CARGA PESADA TRANSPORTARGET S.A.,ANÓNIMA,GUAYAS,343487,6053,2275420.59,2275420.59,5433792.71,229038.93,48559.27,22.00,3,H,H4923.01,TRANSPORTE Y ALMACENAMIENTO.,"TODAS LAS ACTIVIDADES DE TRANSPORTE DE CARGA POR CARRETERA, INCLUIDO EN CAMIONETAS DE: TRONCOS, GANADO, TRANSPORTE REFRIGERADO, CARGA PESADA, CARGA A GRANEL, INCLUIDO EL TRANSPORTE EN CAMIONES CISTERNA, AUTOMÓVILES, DESPERDICIOS Y MATERIALES DE DESECHO, SIN RECOGIDA NI ELIMINACIÓN."
0992266457001,JEDESCO S.A.,ANÓNIMA,GUAYAS,109603,6056,2748337.70,2748337.70,3608411.52,3472313.71,-605422.58,4.00,3,G,G4630.12,COMERCIO AL POR MAYOR Y AL POR MENOR REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,"VENTA AL POR MAYOR DE FRUTAS, LEGUMBRES Y HORTALIZAS."
0791709385001,COMPAÑIA MINERA MOLLOPONGO COMIMOLL S.A.,ANÓNIMA,GUAYAS,39673,6057,2944915.29,3049872.59,3917907.68,2335134.22,474834.43,89.00,3,B,B0729.02,EXPLOTACIÓN DE MINAS Y CANTERAS.,"EXTRACCIÓN DE METALES PRECIOSOS: ORO, PLATA, PLATINO."
1793194062001,INFINITY-BREEDING S.A.S.,SOCIEDAD POR ACCIONES SIMPLIFICADA,PICHINCHA,742615,6060,2026619.70,2070640.23,6060099.99,-730481.62,176084.36,62.00,3,M,M7210.24,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",INVESTIGACIÓN Y DESARROLLO EN CIENCIAS AGROPECUARIAS.
1792273331001,LOGICALIS ECUADOR S.A.,ANÓNIMA,PICHINCHA,62670,6061,4694145.31,4749268.90,3124479.24,483166.48,362823.00,2.00,3,J,J6202.10,INFORMACIÓN Y COMUNICACIÓN.,ACTIVIDADES DE PLANIFICACIÓN Y DISEÑO DE SISTEMAS INFORMÁTICOS QUE INTEGRAN EQUIPO Y PROGRAMAS INFORMÁTICOS Y TECNOLOGÍA DE LAS COMUNICACIONES.
0992527749001,ACEVENTOS S.A.,ANÓNIMA,GUAYAS,128203,6063,4914236.67,4914236.67,2756546.27,871123.79,54624.68,154.00,3,C,C1030.17,INDUSTRIAS MANUFACTURERAS.,"FABRICACIÓN DE ALIMENTOS PERECIBLES A BASE DE FRUTAS, LEGUMBRES Y HORTALIZAS COMO: ENSALADAS EMPAQUETADAS, HORTALIZAS PELADAS Y CORTADAS, TOFU (CUAJADA DE SOYA)."
